Estado;Año;Semestre;Trimestre;Mes;Fecha_Inicio;Fecha_Final;Red;Nivel;Id_Prestador;Prestador;Id_Sede;Sede;Sede_Homologada;Tipo_Sede;Latitud;Longitud;Decreto_2193;Grupo_Servicio;Tipo_Camas;Estandar_Rendimiento;Servicio_Padre;Id_Servicio_Hijo;Servicio_Hijo;Id_Servicio_Nieto;Servicio_Nieto;Id_Servicio_Habilitacion;Servicio_Habilitacion;Oportunidad;Egresos_Vinculado_Servicio;Egresos_Subsidiado_Servicio;Egresos_Contributivo_Servicio;Egresos_Otro;Total_Egresos_Servicio;UVR;Egresos_Vinculado_Servicio_UVR;Egresos_Subsidiado_Servicio_UVR;Egresos_Contributivo_Servicio_UVR;Egresos_Otro_Servicio_UVR;Total_Egresos_Servicio_UVR;Camas_Disponibles;Camas_Habilitadas;Oferta_Teorica_INF;Dias_Cama_Disponible;Dias_Cama_Ocupado;Dias_Cama_Inhabilitadas;Egresos_Vinculado_Institucional;Egresos_Subsidiado_Institucional;Egresos_Contributivo_Institucional;Egresos_Otro_Institucional;Total_Egresos_Institucional;Dias_Estancia_Institucional;FechaFiltro
Enviado;2020;II Sem;IV Trim;11;01/11/2020 12:00:00 a. m.;30/11/2020 12:00:00 a. m.;RED NORTE;III Nivel;900971006;SUBRED INTEGRADA DE SERVICIOS DE SALUD NORTE E.S.E;90097100604;UNIDAD DE SERVICIOS DE SALUD EMAUS;UNIDAD DE SERVICIOS DE SALUD EMAUS;CAPS;471,522;-741,409;Pacientes en observación;Observación urgencias;Observación;3;HOSPITALIZACIÓN;3007;OBSERVACION DE URGENCIAS;300701;OBSERVACION DE URGENCIAS;0;NO APLICA;0;0;16;18;1;35;10,74;0;171,84;193,32;10,74;375,9;5;5;135;150;35;0;0;16;18;1;35;35;01/11/2020 12:00:00 a. m.
Enviado;2020;II Sem;IV Trim;11;01/11/2020 12:00:00 a. m.;30/11/2020 12:00:00 a. m.;RED NORTE;III Nivel;900971006;SUBRED INTEGRADA DE SERVICIOS DE SALUD NORTE E.S.E;90097100614;UNIDAD DE SERVICIOS DE SALUD CENTRO DE SERVICIOS ESPECIALIZADO;UNIDAD DE SERVICIOS DE SALUD CENTRO DE SERVICIOS ESPECIALIZADO;CAPS;475,347;-740,917;Egresos no quirúrgicos (No incluye salud mental, partos, cesáreas y otros egresos obstétricos);No quirúrgicos;Especializada;3;HOSPITALIZACIÓN;3001;GENERAL ADULTOS;300103;MEDICINA INTERNA;101;GENERAL ADULTOS;0;1;79;19;19;118;11,64;11,64;919,56;221,16;221,16;1373,52;10;5;106;300;298;0;1;79;19;19;118;391;01/11/2020 12:00:00 a. m.
Enviado;2020;II Sem;IV Trim;11;01/11/2020 12:00:00 a. m.;30/11/2020 12:00:00 a. m.;RED NORTE;III Nivel;900971006;SUBRED INTEGRADA DE SERVICIOS DE SALUD NORTE E.S.E;90097100614;UNIDAD DE SERVICIOS DE SALUD CENTRO DE SERVICIOS ESPECIALIZADO;UNIDAD DE SERVICIOS DE SALUD CENTRO DE SERVICIOS ESPECIALIZADO;CAPS;475,347;-740,917;Egresos obstétricos (partos, cesáreas y otros egresos obstétricos);Obstétricos;Especializada;3;HOSPITALIZACIÓN;3001;GENERAL ADULTOS;300104;OBSTETRICIA;101;GENERAL ADULTOS;0;0;154;46;112;312;11,64;0;1792,56;535,44;1303,68;3631,68;24;28;283;720;714;30;0;154;46;112;312;899;01/11/2020 12:00:00 a. m.
Enviado;2020;II Sem;IV Trim;11;01/11/2020 12:00:00 a. m.;30/11/2020 12:00:00 a. m.;RED NORTE;III Nivel;900971006;SUBRED INTEGRADA DE SERVICIOS DE SALUD NORTE E.S.E;90097100614;UNIDAD DE SERVICIOS DE SALUD CENTRO DE SERVICIOS ESPECIALIZADO;UNIDAD DE SERVICIOS DE SALUD CENTRO DE SERVICIOS ESPECIALIZADO;CAPS;475,347;-740,917;Egresos quirúrgicos (Sin incluir partos, cesáreas y otros egresos obstétricos);Quirúrgicos;Especializada;3;HOSPITALIZACIÓN;3001;GENERAL ADULTOS;300105;QUIRURGICO;101;GENERAL ADULTOS;0;7;117;98;25;247;11,64;81,48;1361,88;1140,72;291;2875,08;26;30;228;780;758;0;7;117;98;25;247;1131;01/11/2020 12:00:00 a. m.
Enviado;2020;II Sem;IV Trim;11;01/11/2020 12:00:00 a. m.;30/11/2020 12:00:00 a. m.;RED NORTE;III Nivel;900971006;SUBRED INTEGRADA DE SERVICIOS DE SALUD NORTE E.S.E;90097100614;UNIDAD DE SERVICIOS DE SALUD CENTRO DE SERVICIOS ESPECIALIZADO;UNIDAD DE SERVICIOS DE SALUD CENTRO DE SERVICIOS ESPECIALIZADO;CAPS;475,347;-740,917;Egresos no quirúrgicos (No incluye salud mental, partos, cesáreas y otros egresos obstétricos);No quirúrgicos;Especializada;3;HOSPITALIZACIÓN;3002;GENERAL PEDIATRICA;300202;PEDIATRIA;102;GENERAL PEDIÁTRICA;0;0;100;35;33;168;11,64;0;1164;407,4;384,12;1955,52;31;40;329;930;427;150;0;100;35;33;168;786;01/11/2020 12:00:00 a. m.
Enviado;2020;II Sem;IV Trim;11;01/11/2020 12:00:00 a. m.;30/11/2020 12:00:00 a. m.;RED NORTE;III Nivel;900971006;SUBRED INTEGRADA DE SERVICIOS DE SALUD NORTE E.S.E;90097100614;UNIDAD DE SERVICIOS DE SALUD CENTRO DE SERVICIOS ESPECIALIZADO;UNIDAD DE SERVICIOS DE SALUD CENTRO DE SERVICIOS ESPECIALIZADO;CAPS;475,347;-740,917;Egresos no quirúrgicos (No incluye salud mental, partos, cesáreas y otros egresos obstétricos);No quirúrgicos;Especializada;3;HOSPITALIZACIÓN;3002;GENERAL PEDIATRICA;300203;UNIDAD DE CUIDADO BASICO NEONATAL;102;GENERAL PEDIÁTRICA;0;0;48;10;1;59;11,64;0;558,72;116,4;11,64;686,76;20;16;58;600;545;0;0;0;0;0;0;0;01/11/2020 12:00:00 a. m.
Enviado;2020;II Sem;IV Trim;11;01/11/2020 12:00:00 a. m.;30/11/2020 12:00:00 a. m.;RED NORTE;III Nivel;900971006;SUBRED INTEGRADA DE SERVICIOS DE SALUD NORTE E.S.E;90097100614;UNIDAD DE SERVICIOS DE SALUD CENTRO DE SERVICIOS ESPECIALIZADO;UNIDAD DE SERVICIOS DE SALUD CENTRO DE SERVICIOS ESPECIALIZADO;CAPS;475,347;-740,917;Pacientes Unidad Cuidados Intensivos;Unidad Cuidados Intensivos;Especializada;3;HOSPITALIZACIÓN;3005;UNIDAD CUIDADOS INTENSIVOS;300501;CUIDADO INTENSIVO ADULTO;110;CUIDADO INTENSIVO ADULTOS;0;0;22;6;13;41;108,55;0;2388,1;651,3;1411,15;4450,55;15;12;51;450;321;0;0;3;1;0;4;28;01/11/2020 12:00:00 a. m.
Enviado;2020;II Sem;IV Trim;11;01/11/2020 12:00:00 a. m.;30/11/2020 12:00:00 a. m.;RED NORTE;III Nivel;900971006;SUBRED INTEGRADA DE SERVICIOS DE SALUD NORTE E.S.E;90097100614;UNIDAD DE SERVICIOS DE SALUD CENTRO DE SERVICIOS ESPECIALIZADO;UNIDAD DE SERVICIOS DE SALUD CENTRO DE SERVICIOS ESPECIALIZADO;CAPS;475,347;-740,917;Pacientes Unidad Cuidados Intensivos;Unidad Cuidados Intensivos;Especializada;3;HOSPITALIZACIÓN;3005;UNIDAD CUIDADOS INTENSIVOS;300503;CUIDADO INTENSIVO NEONATAL;108;CUIDADO INTENSIVO NEONATAL;0;0;25;6;0;31;108,55;0;2713,75;651,3;0;3365,05;16;7;51;480;260;0;0;0;0;0;0;0;01/11/2020 12:00:00 a. m.
Enviado;2020;II Sem;IV Trim;11;01/11/2020 12:00:00 a. m.;30/11/2020 12:00:00 a. m.;RED NORTE;III Nivel;900971006;SUBRED INTEGRADA DE SERVICIOS DE SALUD NORTE E.S.E;90097100614;UNIDAD DE SERVICIOS DE SALUD CENTRO DE SERVICIOS ESPECIALIZADO;UNIDAD DE SERVICIOS DE SALUD CENTRO DE SERVICIOS ESPECIALIZADO;CAPS;475,347;-740,917;Pacientes en Cuidados Intermedios;Unidad Cuidados Intermedios;Especializada;3;HOSPITALIZACIÓN;3006;UNIDAD CUIDADOS INTERMEDIOS;300603;CUIDADO INTERMEDIO NEONATAL;105;CUIDADO INTERMEDIO NEONATAL;0;0;29;8;0;37;51,33;0;1488,57;410,64;0;1899,21;15;6;48;450;309;0;0;0;0;0;0;0;01/11/2020 12:00:00 a. m.
Enviado;2020;II Sem;IV Trim;11;01/11/2020 12:00:00 a. m.;30/11/2020 12:00:00 a. m.;RED NORTE;III Nivel;900971006;SUBRED INTEGRADA DE SERVICIOS DE SALUD NORTE E.S.E;90097100614;UNIDAD DE SERVICIOS DE SALUD CENTRO DE SERVICIOS ESPECIALIZADO;UNIDAD DE SERVICIOS DE SALUD CENTRO DE SERVICIOS ESPECIALIZADO;CAPS;475,347;-740,917;Pacientes en observación;Observación urgencias;Observación;3;HOSPITALIZACIÓN;3007;OBSERVACION DE URGENCIAS;300701;OBSERVACION DE URGENCIAS;0;NO APLICA;0;11;659;331;206;1207;11,64;128,04;7670,76;3852,84;2397,84;14049,48;42;42;1134;1260;1207;0;11;643;309;204;1167;1167;01/11/2020 12:00:00 a. m.
Enviado;2020;II Sem;IV Trim;11;01/11/2020 12:00:00 a. m.;30/11/2020 12:00:00 a. m.;RED NORTE;III Nivel;900971006;SUBRED INTEGRADA DE SERVICIOS DE SALUD NORTE E.S.E;90097100614;UNIDAD DE SERVICIOS DE SALUD CENTRO DE SERVICIOS ESPECIALIZADO;UNIDAD DE SERVICIOS DE SALUD CENTRO DE SERVICIOS ESPECIALIZADO;CAPS;475,347;-740,917;Egresos no quirúrgicos (No incluye salud mental, partos, cesáreas y otros egresos obstétricos);No quirúrgicos;Especializada;3;HOSPITALIZACIÓN;3001;GENERAL ADULTOS;300101;GINECOLOGIA;101;GENERAL ADULTOS;0;2;18;9;9;38;11,64;23,28;209,52;104,76;104,76;442,32;4;0;41;120;100;0;2;18;9;9;38;88;01/11/2020 12:00:00 a. m.
Enviado;2020;II Sem;IV Trim;11;01/11/2020 12:00:00 a. m.;30/11/2020 12:00:00 a. m.;RED NORTE;III Nivel;900971006;SUBRED INTEGRADA DE SERVICIOS DE SALUD NORTE E.S.E;90097100616;UNIDAD DE SERVICIOS DE SALUD GAITANA I;UNIDAD DE SERVICIOS DE SALUD GAITANA I;CAPS;474,083;-741,102;Pacientes en observación;Observación urgencias;Observación;3;HOSPITALIZACIÓN;3007;OBSERVACION DE URGENCIAS;300701;OBSERVACION DE URGENCIAS;0;NO APLICA;0;0;32;26;1;59;10,74;0;343,68;279,24;10,74;633,66;4;4;108;120;59;0;0;32;26;1;59;59;01/11/2020 12:00:00 a. m.
Enviado;2020;II Sem;IV Trim;11;01/11/2020 12:00:00 a. m.;30/11/2020 12:00:00 a. m.;RED NORTE;III Nivel;900971006;SUBRED INTEGRADA DE SERVICIOS DE SALUD NORTE E.S.E;90097100623;UNIDAD DE SERVICIOS DE SALUD CHAPINERO;UNIDAD DE SERVICIOS DE SALUD CHAPINERO;CAPS;465,374;-740,655;Pacientes en observación;Observación urgencias;Observación;3;HOSPITALIZACIÓN;3007;OBSERVACION DE URGENCIAS;300701;OBSERVACION DE URGENCIAS;0;NO APLICA;0;11;212;62;21;306;10,74;118,14;2276,88;665,88;225,54;3286,44;12;12;324;360;306;0;10;204;60;21;295;295;01/11/2020 12:00:00 a. m.
Enviado;2020;II Sem;IV Trim;11;01/11/2020 12:00:00 a. m.;30/11/2020 12:00:00 a. m.;RED NORTE;III Nivel;900971006;SUBRED INTEGRADA DE SERVICIOS DE SALUD NORTE E.S.E;90097100623;UNIDAD DE SERVICIOS DE SALUD CHAPINERO;UNIDAD DE SERVICIOS DE SALUD CHAPINERO;CAPS;465,374;-740,655;Egresos no quirúrgicos (No incluye salud mental, partos, cesáreas y otros egresos obstétricos);No quirúrgicos;Especializada;3;HOSPITALIZACIÓN;3001;GENERAL ADULTOS;300103;MEDICINA INTERNA;101;GENERAL ADULTOS;0;8;104;26;9;147;10,74;85,92;1116,96;279,24;96,66;1578,78;25;28;159;750;621;93;8;104;26;9;147;1043;01/11/2020 12:00:00 a. m.
Enviado;2020;II Sem;IV Trim;11;01/11/2020 12:00:00 a. m.;30/11/2020 12:00:00 a. m.;RED NORTE;III Nivel;900971006;SUBRED INTEGRADA DE SERVICIOS DE SALUD NORTE E.S.E;90097100623;UNIDAD DE SERVICIOS DE SALUD CHAPINERO;UNIDAD DE SERVICIOS DE SALUD CHAPINERO;CAPS;465,374;-740,655;Pacientes Unidad Cuidados Intensivos;Unidad Cuidados Intensivos;Especializada;3;HOSPITALIZACIÓN;3005;UNIDAD CUIDADOS INTENSIVOS;300501;CUIDADO INTENSIVO ADULTO;110;CUIDADO INTENSIVO ADULTOS;0;0;1;1;0;2;108,55;0;108,55;108,55;0;217,1;13;13;100;390;7;0;0;0;0;0;0;0;01/11/2020 12:00:00 a. m.
Enviado;2020;II Sem;IV Trim;11;01/11/2020 12:00:00 a. m.;30/11/2020 12:00:00 a. m.;RED NORTE;III Nivel;900971006;SUBRED INTEGRADA DE SERVICIOS DE SALUD NORTE E.S.E;90097100601;UNIDAD DE SERVICIOS DE SALUD SIMÓN BOLÍVAR;UNIDAD DE SERVICIOS DE SALUD SIMÓN BOLÍVAR;CAPS;474,243;-740,231;Pacientes en Cuidados Intermedios;Unidad Cuidados Intermedios;Especializada;3;HOSPITALIZACIÓN;3006;UNIDAD CUIDADOS INTERMEDIOS;300601;CUIDADO INTERMEDIO ADULTO;107;CUIDADO INTERMEDIO ADULTOS;0;1;44;17;7;69;51,33;51,33;2258,52;872,61;359,31;3541,77;4;3;63;120;118;0;0;0;0;0;0;0;01/11/2020 12:00:00 a. m.
Enviado;2020;II Sem;IV Trim;11;01/11/2020 12:00:00 a. m.;30/11/2020 12:00:00 a. m.;RED NORTE;III Nivel;900971006;SUBRED INTEGRADA DE SERVICIOS DE SALUD NORTE E.S.E;90097100603;UNIDAD DE SERVICIOS DE SALUD ENGATIVÁ CALLE 80;UNIDAD DE SERVICIOS DE SALUD ENGATIVÁ CALLE 80;CAPS;471,156;-741,109;Pacientes en Cuidados Intermedios;Unidad Cuidados Intermedios;Especializada;3;HOSPITALIZACIÓN;3006;UNIDAD CUIDADOS INTERMEDIOS;300601;CUIDADO INTERMEDIO ADULTO;107;CUIDADO INTERMEDIO ADULTOS;0;0;14;7;9;30;51,33;0;718,62;359,31;461,97;1539,9;2;1;27;60;60;0;0;0;0;0;0;0;01/11/2020 12:00:00 a. m.
Enviado;2020;II Sem;IV Trim;11;01/11/2020 12:00:00 a. m.;30/11/2020 12:00:00 a. m.;RED NORTE;III Nivel;900971006;SUBRED INTEGRADA DE SERVICIOS DE SALUD NORTE E.S.E;90097100604;UNIDAD DE SERVICIOS DE SALUD EMAUS;UNIDAD DE SERVICIOS DE SALUD EMAUS;CAPS;471,522;-741,409;Pacientes Unidad Cuidados Intensivos;Unidad Cuidados Intensivos;Especializada;3;HOSPITALIZACIÓN;3005;UNIDAD CUIDADOS INTENSIVOS;300501;CUIDADO INTENSIVO ADULTO;110;CUIDADO INTENSIVO ADULTOS;0;0;0;0;0;0;108,55;0;0;0;0;0;14;14;0;420;0;0;0;0;0;0;0;0;01/11/2020 12:00:00 a. m.
Enviado;2020;II Sem;IV Trim;11;01/11/2020 12:00:00 a. m.;30/11/2020 12:00:00 a. m.;RED NORTE;III Nivel;900971006;SUBRED INTEGRADA DE SERVICIOS DE SALUD NORTE E.S.E;90097100614;UNIDAD DE SERVICIOS DE SALUD CENTRO DE SERVICIOS ESPECIALIZADO;UNIDAD DE SERVICIOS DE SALUD CENTRO DE SERVICIOS ESPECIALIZADO;CAPS;475,347;-740,917;Pacientes en Cuidados Intermedios;Unidad Cuidados Intermedios;Especializada;3;HOSPITALIZACIÓN;3006;UNIDAD CUIDADOS INTERMEDIOS;300601;CUIDADO INTERMEDIO ADULTO;107;CUIDADO INTERMEDIO ADULTOS;0;0;9;3;8;20;51,33;0;461,97;153,99;410,64;1026,6;3;1;20;90;80;0;0;4;2;3;9;27;01/11/2020 12:00:00 a. m.
Enviado;2020;II Sem;IV Trim;11;01/11/2020 12:00:00 a. m.;30/11/2020 12:00:00 a. m.;RED NORTE;III Nivel;900971006;SUBRED INTEGRADA DE SERVICIOS DE SALUD NORTE E.S.E;90097100604;UNIDAD DE SERVICIOS DE SALUD EMAUS;UNIDAD DE SERVICIOS DE SALUD EMAUS;CAPS;471,522;-741,409;Pacientes en Cuidados Intermedios;Unidad Cuidados Intermedios;Especializada;3;HOSPITALIZACIÓN;3006;UNIDAD CUIDADOS INTERMEDIOS;300601;CUIDADO INTERMEDIO ADULTO;107;CUIDADO INTERMEDIO ADULTOS;0;0;0;0;0;0;51,33;0;0;0;0;0;1;1;0;30;0;0;0;0;0;0;0;0;01/11/2020 12:00:00 a. m.
Enviado;2020;II Sem;IV Trim;12;01/12/2020 12:00:00 a. m.;31/12/2020 12:00:00 a. m.;RED NORTE;III Nivel;900971006;SUBRED INTEGRADA DE SERVICIOS DE SALUD NORTE E.S.E;90097100601;UNIDAD DE SERVICIOS DE SALUD SIMÓN BOLÍVAR;UNIDAD DE SERVICIOS DE SALUD SIMÓN BOLÍVAR;CAPS;474,243;-740,231;Egresos no quirúrgicos (No incluye salud mental, partos, cesáreas y otros egresos obstétricos);No quirúrgicos;Especializada;3;HOSPITALIZACIÓN;3001;GENERAL ADULTOS;300101;GINECOLOGIA;101;GENERAL ADULTOS;0;1;8;3;5;17;15,64;15,64;125,12;46,92;78,2;265,88;2;0;15;62;60;0;1;8;3;5;17;60;01/12/2020 12:00:00 a. m.
Enviado;2020;II Sem;IV Trim;12;01/12/2020 12:00:00 a. m.;31/12/2020 12:00:00 a. m.;RED NORTE;III Nivel;900971006;SUBRED INTEGRADA DE SERVICIOS DE SALUD NORTE E.S.E;90097100601;UNIDAD DE SERVICIOS DE SALUD SIMÓN BOLÍVAR;UNIDAD DE SERVICIOS DE SALUD SIMÓN BOLÍVAR;CAPS;474,243;-740,231;Egresos no quirúrgicos (No incluye salud mental, partos, cesáreas y otros egresos obstétricos);No quirúrgicos;Especializada;3;HOSPITALIZACIÓN;3001;GENERAL ADULTOS;300103;MEDICINA INTERNA;101;GENERAL ADULTOS;0;5;164;48;31;248;15,64;78,2;2564,96;750,72;484,84;3878,72;80;100;251;2480;2200;310;5;164;48;31;248;2521;01/12/2020 12:00:00 a. m.
Enviado;2020;II Sem;IV Trim;12;01/12/2020 12:00:00 a. m.;31/12/2020 12:00:00 a. m.;RED NORTE;III Nivel;900971006;SUBRED INTEGRADA DE SERVICIOS DE SALUD NORTE E.S.E;90097100601;UNIDAD DE SERVICIOS DE SALUD SIMÓN BOLÍVAR;UNIDAD DE SERVICIOS DE SALUD SIMÓN BOLÍVAR;CAPS;474,243;-740,231;Egresos obstétricos (partos, cesáreas y otros egresos obstétricos);Obstétricos;Especializada;3;HOSPITALIZACIÓN;3001;GENERAL ADULTOS;300104;OBSTETRICIA;101;GENERAL ADULTOS;0;0;3;3;4;10;15,64;0;46,92;46,92;62,56;156,4;1;19;21;31;13;0;0;3;3;4;10;13;01/12/2020 12:00:00 a. m.
Enviado;2020;II Sem;IV Trim;12;01/12/2020 12:00:00 a. m.;31/12/2020 12:00:00 a. m.;RED NORTE;III Nivel;900971006;SUBRED INTEGRADA DE SERVICIOS DE SALUD NORTE E.S.E;90097100601;UNIDAD DE SERVICIOS DE SALUD SIMÓN BOLÍVAR;UNIDAD DE SERVICIOS DE SALUD SIMÓN BOLÍVAR;CAPS;474,243;-740,231;Egresos quirúrgicos (Sin incluir partos, cesáreas y otros egresos obstétricos);Quirúrgicos;Especializada;3;HOSPITALIZACIÓN;3001;GENERAL ADULTOS;300105;QUIRURGICO;101;GENERAL ADULTOS;0;4;122;49;52;227;15,64;62,56;1908,08;766,36;813,28;3550,28;50;59;262;1550;1205;31;4;122;49;52;227;1172;01/12/2020 12:00:00 a. m.
Enviado;2020;II Sem;IV Trim;12;01/12/2020 12:00:00 a. m.;31/12/2020 12:00:00 a. m.;RED NORTE;III Nivel;900971006;SUBRED INTEGRADA DE SERVICIOS DE SALUD NORTE E.S.E;90097100601;UNIDAD DE SERVICIOS DE SALUD SIMÓN BOLÍVAR;UNIDAD DE SERVICIOS DE SALUD SIMÓN BOLÍVAR;CAPS;474,243;-740,231;Egresos no quirúrgicos (No incluye salud mental, partos, cesáreas y otros egresos obstétricos);No quirúrgicos;Especializada;3;HOSPITALIZACIÓN;3001;GENERAL ADULTOS;300106;VIH/SIDA;101;GENERAL ADULTOS;0;0;2;1;1;4;15,64;0;31,28;15,64;15,64;62,56;4;0;3;124;120;0;0;2;1;1;4;131;01/12/2020 12:00:00 a. m.
Enviado;2020;II Sem;IV Trim;12;01/12/2020 12:00:00 a. m.;31/12/2020 12:00:00 a. m.;RED NORTE;III Nivel;900971006;SUBRED INTEGRADA DE SERVICIOS DE SALUD NORTE E.S.E;90097100601;UNIDAD DE SERVICIOS DE SALUD SIMÓN BOLÍVAR;UNIDAD DE SERVICIOS DE SALUD SIMÓN BOLÍVAR;CAPS;474,243;-740,231;Egresos no quirúrgicos (No incluye salud mental, partos, cesáreas y otros egresos obstétricos);No quirúrgicos;Especializada;3;HOSPITALIZACIÓN;3002;GENERAL PEDIATRICA;300202;PEDIATRIA;102;GENERAL PEDIÁTRICA;0;0;38;15;10;63;15,64;0;594,32;234,6;156,4;985,32;29;39;103;899;493;310;0;38;15;10;63;321;01/12/2020 12:00:00 a. m.
Enviado;2020;II Sem;IV Trim;12;01/12/2020 12:00:00 a. m.;31/12/2020 12:00:00 a. m.;RED NORTE;III Nivel;900971006;SUBRED INTEGRADA DE SERVICIOS DE SALUD NORTE E.S.E;90097100601;UNIDAD DE SERVICIOS DE SALUD SIMÓN BOLÍVAR;UNIDAD DE SERVICIOS DE SALUD SIMÓN BOLÍVAR;CAPS;474,243;-740,231;Egresos no quirúrgicos (No incluye salud mental, partos, cesáreas y otros egresos obstétricos);No quirúrgicos;Especializada;3;HOSPITALIZACIÓN;3002;GENERAL PEDIATRICA;300203;UNIDAD DE CUIDADO BASICO NEONATAL;102;GENERAL PEDIÁTRICA;0;0;2;0;0;2;15,64;0;31,28;0;0;31,28;1;16;5;31;10;0;0;2;0;0;2;10;01/12/2020 12:00:00 a. m.
Enviado;2020;II Sem;IV Trim;12;01/12/2020 12:00:00 a. m.;31/12/2020 12:00:00 a. m.;RED NORTE;III Nivel;900971006;SUBRED INTEGRADA DE SERVICIOS DE SALUD NORTE E.S.E;90097100601;UNIDAD DE SERVICIOS DE SALUD SIMÓN BOLÍVAR;UNIDAD DE SERVICIOS DE SALUD SIMÓN BOLÍVAR;CAPS;474,243;-740,231;Egresos salud mental;Salud mental;Salud Mental;3;HOSPITALIZACIÓN;3003;SALUD MENTAL;300302;PSIQUIATRIA;103;PSIQUIATRÍA O UNIDAD DE SALUD MENTAL;0;0;28;33;4;65;15,64;0;437,92;516,12;62,56;1016,6;19;32;75;589;459;403;0;28;33;4;65;194;01/12/2020 12:00:00 a. m.
Enviado;2020;II Sem;IV Trim;12;01/12/2020 12:00:00 a. m.;31/12/2020 12:00:00 a. m.;RED NORTE;III Nivel;900971006;SUBRED INTEGRADA DE SERVICIOS DE SALUD NORTE E.S.E;90097100601;UNIDAD DE SERVICIOS DE SALUD SIMÓN BOLÍVAR;UNIDAD DE SERVICIOS DE SALUD SIMÓN BOLÍVAR;CAPS;474,243;-740,231;Pacientes Unidad Cuidados Intensivos;Unidad Cuidados Intensivos;Especializada;3;HOSPITALIZACIÓN;3005;UNIDAD CUIDADOS INTENSIVOS;300501;CUIDADO INTENSIVO ADULTO;110;CUIDADO INTENSIVO ADULTOS;0;0;59;24;9;92;108,55;0;6404,45;2605,2;976,95;9986,6;120;178;124;3720;2484;1240;0;10;4;2;16;320;01/12/2020 12:00:00 a. m.
Enviado;2020;II Sem;IV Trim;12;01/12/2020 12:00:00 a. m.;31/12/2020 12:00:00 a. m.;RED NORTE;III Nivel;900971006;SUBRED INTEGRADA DE SERVICIOS DE SALUD NORTE E.S.E;90097100601;UNIDAD DE SERVICIOS DE SALUD SIMÓN BOLÍVAR;UNIDAD DE SERVICIOS DE SALUD SIMÓN BOLÍVAR;CAPS;474,243;-740,231;Pacientes Unidad Cuidados Intensivos;Unidad Cuidados Intensivos;Especializada;3;HOSPITALIZACIÓN;3005;UNIDAD CUIDADOS INTENSIVOS;300504;CUIDADO INTENSIVO PEDIATRICO;109;CUIDADO INTENSIVO PEDIÁTRICO;0;0;7;5;1;13;108,55;0;759,85;542,75;108,55;1411,15;9;9;25;279;126;0;0;1;1;0;2;20;01/12/2020 12:00:00 a. m.
Enviado;2020;II Sem;IV Trim;12;01/12/2020 12:00:00 a. m.;31/12/2020 12:00:00 a. m.;RED NORTE;III Nivel;900971006;SUBRED INTEGRADA DE SERVICIOS DE SALUD NORTE E.S.E;90097100601;UNIDAD DE SERVICIOS DE SALUD SIMÓN BOLÍVAR;UNIDAD DE SERVICIOS DE SALUD SIMÓN BOLÍVAR;CAPS;474,243;-740,231;Pacientes en Cuidados Intermedios;Unidad Cuidados Intermedios;Especializada;3;HOSPITALIZACIÓN;3006;UNIDAD CUIDADOS INTERMEDIOS;300601;CUIDADO INTERMEDIO ADULTO;107;CUIDADO INTERMEDIO ADULTOS;0;0;49;19;3;71;51,33;0;2515,17;975,27;153,99;3644,43;6;3;69;189;170;0;0;0;0;0;0;0;01/12/2020 12:00:00 a. m.
Enviado;2020;II Sem;IV Trim;12;01/12/2020 12:00:00 a. m.;31/12/2020 12:00:00 a. m.;RED NORTE;III Nivel;900971006;SUBRED INTEGRADA DE SERVICIOS DE SALUD NORTE E.S.E;90097100601;UNIDAD DE SERVICIOS DE SALUD SIMÓN BOLÍVAR;UNIDAD DE SERVICIOS DE SALUD SIMÓN BOLÍVAR;CAPS;474,243;-740,231;Pacientes en Cuidados Intermedios;Unidad Cuidados Intermedios;Especializada;3;HOSPITALIZACIÓN;3006;UNIDAD CUIDADOS INTERMEDIOS;300604;CUIDADO INTERMEDIO PEDIATRICO;106;CUIDADO INTERMEDIO PEDIÁTRICO;0;0;5;3;0;8;51,33;0;256,65;153,99;0;410,64;1;1;15;31;14;0;0;0;1;0;1;3;01/12/2020 12:00:00 a. m.
Enviado;2020;II Sem;IV Trim;12;01/12/2020 12:00:00 a. m.;31/12/2020 12:00:00 a. m.;RED NORTE;III Nivel;900971006;SUBRED INTEGRADA DE SERVICIOS DE SALUD NORTE E.S.E;90097100601;UNIDAD DE SERVICIOS DE SALUD SIMÓN BOLÍVAR;UNIDAD DE SERVICIOS DE SALUD SIMÓN BOLÍVAR;CAPS;474,243;-740,231;Pacientes en observación;Observación urgencias;Observación;3;HOSPITALIZACIÓN;3007;OBSERVACION DE URGENCIAS;300701;OBSERVACION DE URGENCIAS;0;NO APLICA;0;14;940;347;133;1434;15,64;218,96;14701,6;5427,08;2080,12;22427,76;66;66;1841;2046;1434;0;14;884;313;132;1343;1343;01/12/2020 12:00:00 a. m.
